"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","batches","cnn_architecture","device","dp","emb_projection","emb_training","final_metric","gamma","gradient_clip","hidden_size","lr","lr_scheduler","model","n_kernel","num_of_params","optimizer","pad_idx","proj_size","random_emb","scheduler","seq_len","use_normalization","vocab_size","_VALID_DICT_FIELDS","_dict_dtype_to_str","_dict_torch_dtype_to_str","_n_gpu","_no_sync_in_gradient_accumulation","_setup_devices","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_configured_state","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","data_dir","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","dataloader_prefetch_factor","ddp_timeout","ddp_timeout_delta","debug","default_optim","disable_tqdm","distributed_state","do_eval","do_predict","do_train","dropout_probs","embedding_dimension","eval_batch_size","eval_dataset_batches","eval_delay","eval_do_concat_batches","eval_on_start","eval_steps","eval_strategy","eval_use_gather_object","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","framework","freeze_embedding_layer","freeze_first_x_layers","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","get_process_log_level","get_warmup_steps","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","is_torch_greater_or_equal_than_2_8","jit_mode_eval","l2_alpha","label_smoothing_factor","labels","learning_rate","length_column_name","load_best_model_at_end","local_process_index","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","lstm_hidden_dimension","main_process_first","max_grad_norm","max_seq_length","max_steps","model_type","mp_parameters","n_gpu","no_bias","no_cuda","num_lstm_layers","num_train_epochs","optim","output_dir","overwrite_cache","overwrite_output_dir","parallel_mode","past_index","per_device_eval_batch_size","per_device_train_batch_size","place_model_on_device","prediction_loss_only","process_index","project","push_to_hub","random_init","ray_scope","remove_unused_columns","report_to","restore_callback_states_from_checkpoint","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","set_dataloader","set_evaluate","set_logging","set_lr_scheduler","set_optimizer","set_push_to_hub","set_save","set_testing","set_training","should_log","should_save","skip_memory_metrics","task","to_dict","to_json_string","to_sanitized_dict","torch_compile","tpu_metrics_debug","trackio_space_id","train_batch_size","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","warmup_ratio","warmup_steps","weight_decay","world_size","final_test_acc","final_test_loss","norm","test_acc","test_loss","train_acc","train_loss","epoch","eval_f1.max","eval_loss.min","eval_precision.max","eval_recall.max","test_f1","test_precision","test_recall","training_f1.max","training_loss.min","training_precision.max","training_recall.max"
"smart-dew-4764","finished","-","","cv03","2025-10-28T05:19:25.000Z","198","","relu","128","5000","C","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3762935731146071","1.0951682577530544","0.0274744126945734","0.37271622585695846","1.0949676092280898","0.38655462861061096","1.091020584106445","","","","","","","","","","","",""
"sandy-energy-4763","finished","-","","cv03","2025-10-28T05:16:38.000Z","326","","relu","128","5000","C","cuda:0","","true","false","","","0.5","35020","0.000001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39580780267715454","1.088234211007754","0.3026899993419647","0.40750617343325946","1.0883847632149393","0.3025210201740265","1.1025515794754028","","","","","","","","","","","",""
"fast-armadillo-4762","finished","-","","cv03","2025-10-28T05:16:38.000Z","2933","","relu","128","5000","C","cuda:0","","false","false","","","0.5","35020","0.000001","","cnn","64","1357720415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4866834324267175","1.0327883371048503","1.427064299583435","0.5103873624358066","1.0232687310654989","0.4453781843185425","1.062203884124756","","","","","","","","","","","",""
"hopeful-yogurt-4761","finished","-","","cv03","2025-10-28T05:16:35.000Z","685","","relu","128","5000","B","cuda:0","","true","false","","","0.5","970","0.000001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4150135318438212","1.0830425636635883","0.3120822608470917","0.4116536947183831","1.0845548071602518","0.4873949885368347","1.0645679235458374","","","","","","","","","","","",""
"eager-dragon-4760","finished","-","","cv03","2025-10-28T05:16:31.000Z","864","","relu","128","5000","A","cuda:0","","false","false","","","0.5","500","0.000001","","cnn","64","34833471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43926377014981377","1.068169151743253","1.4620050191879272","0.4360269753969917","1.07114880861238","0.38655462861061096","1.0828484296798706","","","","","","","","","","","",""
"feasible-snow-4759","finished","-","","cv03","2025-10-28T05:16:30.000Z","862","","relu","128","5000","B","cuda:0","","false","false","","","0.5","970","0.000001","","cnn","64","52809815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4677968410154183","1.055683583021164","1.2166969776153564","0.4709829798964567","1.0554339349731918","0.5042017102241516","1.0317180156707764","","","","","","","","","","","",""
"pretty-pine-4758","finished","-","","cv03","2025-10-28T05:13:41.000Z","3288","","relu","128","5000","C","cuda:0","","false","true","","","0.5","35020","0.000001","","cnn","64","1357720415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47386259213089943","1.036200563940737","2.09728479385376","0.5062984496124031","1.019540498423022","0.5126050710678101","1.0253639221191406","","","","","","","","","","","",""
"volcanic-star-4757","finished","-","","cv03","2025-10-28T05:13:37.000Z","413","","relu","128","5000","A","cuda:0","","true","false","","","0.5","500","0.000001","","cnn","64","15633471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42065589295493233","1.0791363269090652","0.6596149206161499","0.4183663102083428","1.0804716182309528","0.4453781843185425","1.0632505416870115","","","","","","","","","","","",""
"lilac-microwave-4756","finished","-","","cv03","2025-10-28T05:10:50.000Z","1085","","relu","128","5000","B","cuda:0","","false","true","","","0.5","970","0.000001","","cnn","64","52809815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.466173492372036","1.0537250571780734","1.3936643600463867","0.47487067067345906","1.055172507153001","0.4285714626312256","1.0567364692687988","","","","","","","","","","","",""
"lunar-salad-4755","finished","-","","cv03","2025-10-28T05:10:48.000Z","924","","relu","128","5000","A","cuda:0","","false","true","","","0.5","500","0.000001","","cnn","64","34833471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4423019645942582","1.0660884082317352","2.1994714736938477","0.43717765369156536","1.0694088824959689","0.4117647409439087","1.0704503059387207","","","","","","","","","","","",""
"grateful-spaceship-4754","finished","-","","cv03","2025-10-28T05:07:54.000Z","703","","relu","128","5000","B","cuda:0","","true","true","","","0.5","970","0.000001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4206984444624848","1.0815689033932157","0.23853039741516113","0.4233167665873387","1.0832002403200134","0.4705882668495178","1.0697312355041504","","","","","","","","","","","",""
"rose-snowflake-4753","finished","-","","cv03","2025-10-28T05:07:51.000Z","309","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.000001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3890846272309621","1.0899631480375926","0.37190788984298706","0.3859460959138796","1.0899440576863844","0.38655462861061096","1.093369722366333","","","","","","","","","","","",""
"expert-firebrand-4752","finished","-","","cv03","2025-10-28T05:05:12.000Z","438","","relu","128","5000","A","cuda:0","","true","true","","","0.5","500","0.000001","","cnn","64","15633471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4132178479598628","1.078810668653912","1.3683369159698486","0.4170671572056851","1.0787409414616669","0.3949579894542694","1.1049000024795532","","","","","","","","","","","",""
"woven-rain-4750","finished","-","","cv03","2025-10-28T05:02:29.000Z","903","","relu","128","5000","B","cuda:0","","false","false","","","0.5","970","0.000001","","cnn","64","52809815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45939499967628056","1.0584771922892997","1.528275966644287","0.43802161457002625","1.0619599939316742","0.4453781843185425","1.075628399848938","","","","","","","","","","","",""
